split,seed,episode_id,intent,morphology,arm_length,shoulder_width,handedness,camera_scale,style_speed,curvature,hesitation,occlusion,noise,object_class,contact_time
combined_hard_shift,0,23,handoff,shift,1.42577,0.56436,-1,1.34974,0.52721,0.65785,0.25759,0.24582,0.02780,small_cup,0.64237
combined_hard_shift,0,24,push,shift,1.34360,0.53072,-1,1.36366,1.79056,0.50560,0.10439,0.12638,0.03841,sliding_box,0.32854
combined_hard_shift,0,25,pull,shift,1.37213,0.57605,1,1.37090,1.69516,0.47978,0.14725,0.29664,0.02374,sliding_box,0.29236
combined_hard_shift,0,26,rotate,shift,0.69427,0.56100,-1,0.69720,1.80486,0.45840,0.22225,0.16424,0.03874,round_handle,0.31878
combined_hard_shift,0,27,lift,shift,0.62569,0.27041,1,1.31149,0.52466,0.63777,0.25930,0.24715,0.03121,round_handle,0.62234
combined_hard_shift,0,28,place,shift,1.32064,0.29363,-1,0.66810,1.63950,0.54675,0.11295,0.18493,0.02947,small_cup,0.31097
combined_hard_shift,0,29,handoff,shift,1.43289,0.54035,1,0.68072,1.79996,0.48057,0.24585,0.23712,0.02566,small_cup,0.30183
combined_hard_shift,0,30,push,shift,1.34088,0.59378,-1,1.32702,1.86059,0.44454,0.20979,0.21209,0.02101,sliding_box,0.33908
combined_hard_shift,0,31,pull,shift,1.39630,0.59672,-1,1.40565,1.70577,0.23040,0.21888,0.29588,0.03164,sliding_box,0.34491
combined_hard_shift,0,32,rotate,shift,1.29176,0.57054,-1,0.67829,1.59401,0.58096,0.19391,0.22230,0.02032,round_handle,0.30120
combined_hard_shift,0,33,lift,shift,1.35566,0.54614,-1,1.37120,0.42106,0.62440,0.26486,0.15218,0.03795,round_handle,0.70437
combined_hard_shift,0,34,place,shift,0.75943,0.26433,-1,0.74060,1.57927,0.53329,0.26468,0.24698,0.02897,small_cup,0.29876
combined_hard_shift,0,35,handoff,shift,0.70669,0.27126,-1,0.74264,0.52512,0.50745,0.25768,0.17108,0.02244,small_cup,0.71004
combined_hard_shift,0,36,push,shift,0.67250,0.27712,-1,1.28648,1.65490,0.51046,0.23195,0.30060,0.03107,sliding_box,0.28263
combined_hard_shift,0,37,pull,shift,1.41372,0.26137,1,0.72331,0.49981,0.28073,0.17515,0.14297,0.02415,sliding_box,0.69274
combined_hard_shift,0,38,rotate,shift,1.33384,0.55595,1,1.35278,0.47919,0.53192,0.26760,0.27999,0.02579,round_handle,0.67601
combined_hard_shift,0,39,lift,shift,0.57753,0.26671,1,1.36038,0.58417,0.48121,0.15682,0.28233,0.01984,round_handle,0.69469
combined_hard_shift,0,40,place,shift,0.64961,0.56333,1,0.71301,0.51467,0.78934,0.10180,0.20425,0.03962,small_cup,0.61709
combined_hard_shift,0,41,handoff,shift,0.72572,0.26447,1,0.66909,1.72129,0.36888,0.15929,0.26423,0.03068,small_cup,0.29352
seen_morphology_clean,1,0,push,seen,1.04192,0.37624,-1,0.98112,0.94981,0.17701,0.04424,0.05268,0.00829,box,0.46438
seen_morphology_clean,1,1,pull,seen,1.07392,0.40214,-1,0.97009,0.96688,0.17097,0.07574,0.04207,0.00780,drawer_handle,0.48221
seen_morphology_clean,1,2,rotate,seen,0.99975,0.37888,1,1.00176,1.10239,0.10892,0.01784,0.01426,0.00907,valve,0.40045
seen_morphology_clean,1,3,lift,seen,0.99184,0.42426,1,1.04084,1.02957,0.22504,0.04183,0.01550,0.00953,mug,0.44682
seen_morphology_clean,1,4,place,seen,1.04923,0.42545,1,0.99933,0.86300,0.11309,0.02587,0.05624,0.00624,block_to_bin,0.51874
seen_morphology_clean,1,5,handoff,seen,0.98876,0.42600,-1,0.93330,0.99005,0.25521,0.04517,0.05545,0.00686,cup_handoff,0.43899
seen_morphology_clean,1,6,push,seen,0.94182,0.38212,1,0.94379,1.06057,0.15470,0.05614,0.01176,0.00612,cart,0.43823
seen_morphology_clean,1,7,pull,seen,0.93917,0.40810,1,1.09439,1.10093,0.20177,0.04340,0.01027,0.00866,drawer_handle,0.38492
seen_morphology_clean,1,8,rotate,seen,1.00315,0.37399,1,1.01725,0.95456,0.16693,0.05009,0.05910,0.00666,valve,0.46632
seen_morphology_clean,1,9,lift,seen,1.00260,0.38728,-1,0.95163,0.97692,0.21830,0.06585,0.01890,0.00768,block,0.46622
seen_morphology_clean,1,10,place,seen,0.95594,0.39530,1,0.92538,0.94244,0.19499,0.00811,0.01607,0.01093,block_to_bin,0.49390
seen_morphology_clean,1,11,handoff,seen,1.02273,0.37802,-1,0.99088,1.00927,0.16187,0.04212,0.00718,0.00510,cup_handoff,0.42972
seen_morphology_clean,1,12,push,seen,1.02536,0.41972,-1,0.97346,0.99963,0.23209,0.04433,0.05910,0.00715,box,0.42403
seen_morphology_clean,1,13,pull,seen,0.92213,0.43787,-1,1.02679,1.02988,0.21842,0.05739,0.00198,0.00493,sliding_tray,0.43214
seen_morphology_clean,1,14,rotate,seen,0.94967,0.41315,1,1.00360,1.03089,0.14266,0.04694,0.02054,0.01171,jar_lid,0.43097
seen_morphology_clean,1,15,lift,seen,0.96598,0.41957,1,1.01541,0.98269,0.20058,0.06011,0.00019,0.00708,block,0.43244
seen_morphology_clean,1,16,place,seen,1.05491,0.41716,-1,1.01577,1.02203,0.10714,0.03511,0.05980,0.00807,cup_to_bowl,0.42979
seen_morphology_clean,1,17,handoff,seen,0.93431,0.45161,1,0.97327,0.88144,0.10851,0.00208,0.04266,0.00641,part_handoff,0.47796
seen_morphology_clean,1,18,push,seen,1.08953,0.40780,-1,0.95230,0.93133,0.06755,0.02084,0.04739,0.00406,box,0.47772
seen_morphology_clean,1,19,pull,seen,1.01911,0.38465,-1,0.96555,1.10259,0.20077,0.00128,0.04406,0.01077,drawer_handle,0.39300
seen_morphology_clean,1,20,rotate,seen,0.96368,0.37651,1,0.98067,0.94814,0.15631,0.00135,0.00721,0.00620,valve,0.48111
seen_morphology_clean,1,21,lift,seen,0.95054,0.40226,-1,1.06209,1.01060,0.20486,0.07579,0.03365,0.01167,mug,0.41092
seen_morphology_clean,1,22,place,seen,0.95925,0.41366,1,0.96898,0.94066,0.17160,0.06311,0.01542,0.01062,block_to_bin,0.48297
seen_morphology_clean,1,23,handoff,seen,1.04406,0.35603,1,0.95358,1.05436,0.25982,0.01066,0.00357,0.00507,part_handoff,0.43689
seen_morphology_clean,1,24,push,seen,0.93441,0.45775,-1,0.99859,1.04982,0.19076,0.00920,0.03230,0.00423,box,0.43385
seen_morphology_clean,1,25,pull,seen,0.93625,0.40914,-1,0.97528,0.97853,0.23617,0.07182,0.01481,0.00910,sliding_tray,0.48718
seen_morphology_clean,1,26,rotate,seen,0.96376,0.40420,-1,1.05171,0.96476,0.15659,0.04085,0.01277,0.01027,valve,0.47330
seen_morphology_clean,1,27,lift,seen,1.03753,0.40929,-1,0.95000,1.12361,0.24702,0.03006,0.05894,0.00949,tool,0.40481
seen_morphology_clean,1,28,place,seen,0.95847,0.37962,1,0.99368,0.87227,0.17479,0.05878,0.00234,0.00936,cup_to_bowl,0.51512
seen_morphology_clean,1,29,handoff,seen,1.02985,0.41410,-1,1.02927,0.89461,0.14617,0.00016,0.05001,0.00781,cup_handoff,0.47885
seen_morphology_clean,1,30,push,seen,0.88771,0.37381,-1,1.01349,1.01339,0.17273,0.01500,0.02110,0.00771,cart,0.42304
seen_morphology_clean,1,31,pull,seen,1.00856,0.40181,-1,1.01234,1.09335,0.03227,0.03180,0.02347,0.01066,tethered_box,0.38823
seen_morphology_clean,1,32,rotate,seen,0.98901,0.41449,1,0.97443,1.02068,0.18836,0.07949,0.04153,0.00458,jar_lid,0.43797
seen_morphology_clean,1,33,lift,seen,0.98848,0.33992,-1,0.94020,1.09732,0.12496,0.03784,0.02695,0.01168,block,0.38247
seen_morphology_clean,1,34,place,seen,0.92932,0.37354,1,0.99908,1.10982,0.25413,0.04517,0.01210,0.00983,cup_to_bowl,0.39308
seen_morphology_clean,1,35,handoff,seen,1.00828,0.45108,-1,1.04253,0.95382,0.17198,0.00654,0.01701,0.00847,part_handoff,0.48285
seen_morphology_clean,1,36,push,seen,1.01315,0.40824,-1,0.97808,0.98961,0.15172,0.04924,0.00006,0.00937,cart,0.43536
seen_morphology_clean,1,37,pull,seen,1.09723,0.40626,1,1.02979,1.01256,0.11602,0.07272,0.04376,0.01042,tethered_box,0.41163
seen_morphology_clean,1,38,rotate,seen,0.99318,0.37261,1,1.00184,1.03961,0.15719,0.04854,0.00566,0.00662,knob,0.43081
seen_morphology_clean,1,39,lift,seen,0.92094,0.39043,1,1.04769,0.90440,0.13303,0.02459,0.03285,0.00813,tool,0.47193
seen_morphology_clean,1,40,place,seen,1.06616,0.38644,-1,0.99312,0.98489,0.15426,0.03019,0.01854,0.00505,peg_to_slot,0.44114
seen_morphology_clean,1,41,handoff,seen,1.03288,0.38105,1,1.01421,1.12091,0.16969,0.00407,0.02829,0.00862,cup_handoff,0.38478
style_shift_same_intent,1,0,push,seen,0.99535,0.34649,1,0.94727,0.61818,0.25553,0.14839,0.05380,0.01625,sliding_box,0.69741
style_shift_same_intent,1,1,pull,seen,0.96675,0.41407,-1,0.95958,0.45249,0.65947,0.17036,0.08320,0.01497,drawer_handle,0.71539
style_shift_same_intent,1,2,rotate,seen,1.01697,0.40681,1,0.97558,1.56986,0.21102,0.10245,0.03412,0.02006,knob,0.33631
style_shift_same_intent,1,3,lift,seen,1.02553,0.37691,-1,0.92190,1.55534,0.34896,0.13678,0.06794,0.01002,mug,0.30167
style_shift_same_intent,1,4,place,seen,1.06033,0.40131,1,0.96979,0.54104,0.41899,0.17845,0.04876,0.01720,block_to_bin,0.69476
style_shift_same_intent,1,5,handoff,seen,0.97618,0.46966,1,1.01566,0.68299,0.37116,0.15473,0.04722,0.01646,cup_handoff,0.67662
style_shift_same_intent,1,6,push,seen,0.86828,0.42302,-1,0.96076,1.54461,0.44497,0.12020,0.08473,0.02002,cart,0.33180
style_shift_same_intent,1,7,pull,seen,1.05482,0.41991,1,0.99582,0.63011,0.56867,0.18977,0.04768,0.02044,drawer_handle,0.67799
style_shift_same_intent,1,8,rotate,seen,0.99304,0.39329,1,0.97272,0.59954,0.44844,0.10593,0.11842,0.01362,jar_lid,0.71963
style_shift_same_intent,1,9,lift,seen,0.98481,0.40312,1,0.95583,1.57479,0.45677,0.15827,0.10391,0.01886,mug,0.32970
style_shift_same_intent,1,10,place,seen,1.08359,0.40534,-1,1.01577,1.65833,0.38035,0.16976,0.08206,0.01901,peg_to_slot,0.27215
style_shift_same_intent,1,11,handoff,seen,0.97895,0.42834,-1,1.00345,1.46267,0.27563,0.17664,0.03928,0.01057,cup_handoff,0.30431
style_shift_same_intent,1,12,push,seen,1.02531,0.34086,1,0.96027,0.55567,0.38839,0.13372,0.06216,0.01022,cart,0.70918
style_shift_same_intent,1,13,pull,seen,0.89730,0.40520,-1,1.03136,1.43922,0.49249,0.20533,0.11461,0.01057,tethered_box,0.32329
style_shift_same_intent,1,14,rotate,seen,1.02343,0.39206,1,1.00909,1.52509,0.49644,0.10893,0.09463,0.01852,jar_lid,0.26642
style_shift_same_intent,1,15,lift,seen,1.05794,0.37178,1,0.96731,1.61444,0.24358,0.15659,0.03221,0.02033,mug,0.30848
style_shift_same_intent,1,16,place,seen,1.06505,0.36690,1,1.00059,0.56736,0.58904,0.15788,0.03889,0.01401,cup_to_bowl,0.71218
style_shift_same_intent,1,17,handoff,seen,0.95642,0.42108,1,0.95245,0.51277,0.42490,0.15405,0.03074,0.01453,tool_handoff,0.67427
style_shift_same_intent,1,18,push,seen,1.03481,0.38301,-1,1.03939,1.50952,0.65491,0.17464,0.11138,0.02028,cart,0.32764
style_shift_same_intent,1,19,pull,seen,1.06455,0.45743,-1,1.03036,0.55508,0.40391,0.17000,0.08302,0.01497,sliding_tray,0.69255
style_shift_same_intent,1,20,rotate,seen,0.99441,0.38451,-1,1.06558,1.34295,0.41532,0.11259,0.08802,0.02565,jar_lid,0.34427
style_shift_same_intent,1,21,lift,seen,1.00130,0.39896,1,1.00362,1.41188,0.33007,0.16507,0.11586,0.01920,block,0.29436
style_shift_same_intent,1,22,place,seen,1.04538,0.41017,1,0.99685,0.57739,0.46242,0.20535,0.09225,0.01182,block_to_bin,0.70017
style_shift_same_intent,1,23,handoff,seen,1.01595,0.40476,1,0.99633,1.61287,0.28188,0.12127,0.10196,0.01815,cup_handoff,0.29176
style_shift_same_intent,1,24,push,seen,0.91017,0.42994,1,1.03651,0.58971,0.37256,0.09223,0.05965,0.01381,sliding_box,0.72056
style_shift_same_intent,1,25,pull,seen,0.96036,0.41418,-1,0.99018,1.67041,0.54742,0.16615,0.08962,0.02442,sliding_tray,0.29353
style_shift_same_intent,1,26,rotate,seen,0.93653,0.39487,-1,1.02166,1.48490,0.41239,0.13064,0.09554,0.02320,knob,0.28665
style_shift_same_intent,1,27,lift,seen,0.91051,0.43338,1,1.01442,1.50455,0.49343,0.19124,0.06692,0.02407,block,0.29627
style_shift_same_intent,1,28,place,seen,0.89048,0.35898,-1,1.01804,1.40259,0.42378,0.12999,0.04021,0.01063,cup_to_bowl,0.28766
style_shift_same_intent,1,29,handoff,seen,0.99278,0.41152,1,1.00475,1.69081,0.33792,0.09401,0.09678,0.02125,tool_handoff,0.32986
style_shift_same_intent,1,30,push,seen,0.99510,0.41101,-1,0.98814,1.60140,0.31703,0.16879,0.04591,0.02417,cart,0.32526
style_shift_same_intent,1,31,pull,seen,0.94013,0.44455,-1,1.00053,0.56607,0.38158,0.16365,0.05755,0.01321,sliding_tray,0.69865
style_shift_same_intent,1,32,rotate,seen,1.06949,0.40928,-1,1.03533,0.54903,0.52031,0.17513,0.07756,0.01479,jar_lid,0.68290
style_shift_same_intent,1,33,lift,seen,1.02714,0.36014,1,0.93583,0.57254,0.27609,0.21058,0.09763,0.01199,mug,0.69471
style_shift_same_intent,1,34,place,seen,1.07234,0.40037,-1,1.00936,1.44146,0.43763,0.15604,0.07796,0.02566,cup_to_bowl,0.29602
style_shift_same_intent,1,35,handoff,seen,0.93286,0.41349,-1,0.96613,1.39881,0.51797,0.17436,0.07790,0.01696,part_handoff,0.34451
style_shift_same_intent,1,36,push,seen,1.10074,0.43168,1,0.98195,0.65705,0.56675,0.18275,0.10845,0.01879,sliding_box,0.72480
style_shift_same_intent,1,37,pull,seen,0.97692,0.43930,1,0.98395,1.43625,0.45513,0.19341,0.07794,0.01833,drawer_handle,0.33277
style_shift_same_intent,1,38,rotate,seen,0.98800,0.35924,1,1.01781,1.61675,0.44315,0.19624,0.10211,0.01302,valve,0.32123
style_shift_same_intent,1,39,lift,seen,0.88303,0.39048,-1,0.98543,1.51430,0.64106,0.17235,0.07570,0.01065,tool,0.31329
style_shift_same_intent,1,40,place,seen,1.09099,0.44200,1,1.01116,1.42662,0.23790,0.11613,0.04307,0.02490,block_to_bin,0.28995
style_shift_same_intent,1,41,handoff,seen,1.01741,0.40286,-1,1.01782,0.62286,0.48467,0.11590,0.11701,0.01167,tool_handoff,0.68611
morphology_shift,1,0,push,shift,1.35211,0.57167,-1,0.75265,0.90632,0.20222,0.03451,0.05024,0.00751,sliding_box,0.48311
morphology_shift,1,1,pull,shift,1.28549,0.33611,-1,0.72900,0.92764,0.23369,0.05725,0.03027,0.00709,sliding_tray,0.49150
morphology_shift,1,2,rotate,shift,1.35187,0.53511,1,0.76519,1.02470,0.12011,0.02898,0.02577,0.00715,jar_lid,0.43092
morphology_shift,1,3,lift,shift,1.26277,0.52986,1,1.28267,0.94339,0.23793,0.01435,0.03870,0.00463,block,0.47831
morphology_shift,1,4,place,shift,0.76079,0.56368,1,0.79848,1.03167,0.20958,0.04794,0.05153,0.00817,cup_to_bowl,0.43223
morphology_shift,1,5,handoff,shift,0.73549,0.31924,-1,1.29584,1.05445,0.23004,0.04407,0.01714,0.01077,part_handoff,0.42237
morphology_shift,1,6,push,shift,0.73504,0.56511,-1,1.31992,0.87999,0.03648,0.03169,0.04858,0.00947,cart,0.52272
morphology_shift,1,7,pull,shift,0.72136,0.29302,1,0.72397,1.00309,0.22259,0.01523,0.05279,0.01118,drawer_handle,0.45003
morphology_shift,1,8,rotate,shift,1.37282,0.54602,1,1.24653,0.95528,0.12635,0.00742,0.03953,0.00552,jar_lid,0.48403
morphology_shift,1,9,lift,shift,1.29968,0.28594,1,0.72710,1.03873,0.14787,0.06581,0.05898,0.00673,mug,0.43336
morphology_shift,1,10,place,shift,0.70921,0.28700,1,1.25299,1.05675,0.27972,0.02006,0.02984,0.00572,cup_to_bowl,0.43103
morphology_shift,1,11,handoff,shift,1.29928,0.53305,-1,0.73264,1.01528,0.22697,0.02607,0.00656,0.00752,cup_handoff,0.42804
morphology_shift,1,12,push,shift,0.73566,0.30959,-1,0.73300,0.95044,0.25197,0.04173,0.00659,0.00929,sliding_box,0.49605
morphology_shift,1,13,pull,shift,1.31807,0.27618,-1,0.74499,1.05193,0.23541,0.05564,0.05304,0.01145,tethered_box,0.42297
morphology_shift,1,14,rotate,shift,1.31168,0.29071,-1,1.29701,1.14140,0.17120,0.00282,0.03834,0.00810,jar_lid,0.37402
morphology_shift,1,15,lift,shift,0.72725,0.51222,1,1.20204,1.00995,0.09408,0.04219,0.03311,0.00852,block,0.43879
morphology_shift,1,16,place,shift,1.31500,0.28421,-1,0.73150,0.88660,0.14794,0.03903,0.03891,0.00650,peg_to_slot,0.46498
morphology_shift,1,17,handoff,shift,1.34379,0.29589,1,1.27173,1.17351,0.15697,0.02029,0.02569,0.00911,tool_handoff,0.37767
morphology_shift,1,18,push,shift,1.30696,0.28721,-1,0.77324,0.93058,0.19794,0.04529,0.02035,0.00821,sliding_box,0.47889
morphology_shift,1,19,pull,shift,1.35400,0.32014,1,1.24470,0.88329,0.09811,0.05626,0.00588,0.00526,sliding_tray,0.51267
morphology_shift,1,20,rotate,shift,1.38935,0.28367,1,1.30758,0.89607,0.11312,0.04540,0.02785,0.00634,knob,0.47283
morphology_shift,1,21,lift,shift,1.32486,0.50427,-1,1.24107,0.94089,0.12337,0.06093,0.02530,0.00553,block,0.47224
morphology_shift,1,22,place,shift,0.74544,0.53063,-1,1.31179,1.09391,0.19904,0.00241,0.05170,0.00956,peg_to_slot,0.38297
morphology_shift,1,23,handoff,shift,0.68567,0.34398,-1,0.73396,1.03447,0.07896,0.04961,0.05334,0.00752,cup_handoff,0.43459
morphology_shift,1,24,push,shift,1.33613,0.55529,-1,0.71639,1.01463,0.18902,0.01320,0.00161,0.00543,sliding_box,0.43881
morphology_shift,1,25,pull,shift,0.79153,0.53154,1,1.24809,0.84795,0.22905,0.04941,0.01867,0.00571,tethered_box,0.53199
morphology_shift,1,26,rotate,shift,1.30151,0.26340,-1,1.23945,0.97648,0.19877,0.02885,0.02085,0.00627,jar_lid,0.43782
morphology_shift,1,27,lift,shift,1.44000,0.29349,-1,1.28983,0.91321,0.17788,0.00461,0.02179,0.00996,tool,0.46595
morphology_shift,1,28,place,shift,1.32537,0.54029,-1,0.75344,0.93429,0.25057,0.01732,0.05735,0.00501,peg_to_slot,0.48325
morphology_shift,1,29,handoff,shift,0.73434,0.54708,-1,0.77148,1.07135,0.27171,0.06320,0.02483,0.00410,part_handoff,0.43521
morphology_shift,1,30,push,shift,1.33007,0.28203,1,1.31639,0.99011,0.19385,0.00854,0.04908,0.00681,cart,0.43031
morphology_shift,1,31,pull,shift,1.32479,0.30617,-1,0.75624,0.99912,0.21363,0.01880,0.01368,0.01090,sliding_tray,0.42875
morphology_shift,1,32,rotate,shift,1.31901,0.52065,-1,1.30514,1.06015,0.21818,0.07317,0.04641,0.00721,jar_lid,0.43335
morphology_shift,1,33,lift,shift,0.72062,0.54690,-1,0.75150,1.03282,0.25994,0.00721,0.02347,0.01035,block,0.43011
morphology_shift,1,34,place,shift,0.67800,0.31327,1,1.29269,1.11369,0.18262,0.00871,0.04199,0.00966,peg_to_slot,0.37658
morphology_shift,1,35,handoff,shift,1.30398,0.29638,-1,1.28975,0.98177,0.18647,0.02101,0.05348,0.00812,part_handoff,0.43006
morphology_shift,1,36,push,shift,0.71764,0.50127,1,0.73231,1.00740,0.15504,0.04793,0.01885,0.00947,cart,0.42725
morphology_shift,1,37,pull,shift,0.74444,0.54338,-1,1.28408,1.02652,0.15128,0.06482,0.00046,0.00882,tethered_box,0.44791
morphology_shift,1,38,rotate,shift,0.76331,0.54631,-1,0.75369,1.13023,0.26414,0.01919,0.04606,0.00800,knob,0.38310
morphology_shift,1,39,lift,shift,0.70176,0.53507,1,1.22671,1.00658,0.28489,0.03270,0.01284,0.00444,tool,0.43802
morphology_shift,1,40,place,shift,0.75098,0.54089,-1,1.28752,1.00334,0.16737,0.03228,0.00719,0.00655,block_to_bin,0.42462
morphology_shift,1,41,handoff,shift,0.83255,0.53392,1,0.76807,1.02130,0.15460,0.02493,0.04816,0.00549,part_handoff,0.42972
object_affordance_ambiguity,1,0,push,seen,0.95837,0.45787,1,1.00859,1.01135,0.13897,0.00320,0.04195,0.00711,sliding_box,0.43014
object_affordance_ambiguity,1,1,pull,seen,1.01060,0.38186,1,0.97462,0.97186,0.19330,0.05224,0.00417,0.00899,sliding_box,0.46647
object_affordance_ambiguity,1,2,rotate,seen,1.01627,0.40397,-1,1.02089,1.09812,0.13270,0.02877,0.00969,0.00950,round_handle,0.37866
object_affordance_ambiguity,1,3,lift,seen,1.02601,0.36224,-1,0.98473,1.03263,0.17052,0.07695,0.04859,0.00823,round_handle,0.43065
object_affordance_ambiguity,1,4,place,seen,1.02925,0.38276,1,0.99474,1.10835,0.17915,0.07206,0.00104,0.00882,small_cup,0.40467
object_affordance_ambiguity,1,5,handoff,seen,0.98617,0.39477,-1,1.05317,1.05578,0.17439,0.01112,0.00832,0.00547,small_cup,0.43871
object_affordance_ambiguity,1,6,push,seen,0.94916,0.39722,1,0.98393,1.01414,0.15572,0.05117,0.05792,0.00578,sliding_box,0.43125
object_affordance_ambiguity,1,7,pull,seen,1.04680,0.39712,-1,1.00754,0.92174,0.17719,0.03082,0.04176,0.00493,sliding_box,0.47808
object_affordance_ambiguity,1,8,rotate,seen,0.88991,0.41050,-1,1.04974,1.01664,0.21065,0.02230,0.03046,0.00907,round_handle,0.43570
object_affordance_ambiguity,1,9,lift,seen,1.02259,0.40740,1,1.06181,1.10546,0.15724,0.07663,0.03786,0.00434,round_handle,0.39233
object_affordance_ambiguity,1,10,place,seen,0.97118,0.43092,-1,0.97113,0.87343,0.14506,0.07090,0.03355,0.00596,small_cup,0.52125
object_affordance_ambiguity,1,11,handoff,seen,1.01315,0.42649,1,0.97552,1.08891,0.26568,0.04189,0.05536,0.01081,small_cup,0.39983
object_affordance_ambiguity,1,12,push,seen,0.94418,0.43858,1,1.01431,0.84555,0.29734,0.01494,0.00219,0.01075,sliding_box,0.51964
object_affordance_ambiguity,1,13,pull,seen,0.99288,0.40813,1,1.00394,1.01849,0.12719,0.04360,0.05040,0.00804,sliding_box,0.43708
object_affordance_ambiguity,1,14,rotate,seen,0.99872,0.36292,1,0.90815,1.00491,0.26602,0.04210,0.04322,0.01185,round_handle,0.44424
object_affordance_ambiguity,1,15,lift,seen,0.97917,0.38302,-1,0.91381,1.21382,0.08452,0.03218,0.03916,0.00776,round_handle,0.34847
object_affordance_ambiguity,1,16,place,seen,1.04897,0.41920,1,1.00114,1.12011,0.11168,0.03680,0.01327,0.01089,small_cup,0.38492
object_affordance_ambiguity,1,17,handoff,seen,1.04127,0.41391,1,0.99964,1.00702,0.16904,0.01782,0.01894,0.00785,small_cup,0.43598
object_affordance_ambiguity,1,18,push,seen,1.03858,0.43813,1,0.99448,0.97614,0.25904,0.01782,0.01941,0.01182,sliding_box,0.44167
object_affordance_ambiguity,1,19,pull,seen,1.03779,0.42090,-1,0.97753,1.06924,0.11380,0.07592,0.03621,0.01085,sliding_box,0.43338
object_affordance_ambiguity,1,20,rotate,seen,1.01425,0.40793,1,1.00006,1.03918,0.11900,0.05636,0.03278,0.01126,round_handle,0.41876
object_affordance_ambiguity,1,21,lift,seen,1.08762,0.37031,-1,1.01277,0.88348,0.21221,0.05092,0.00357,0.01161,round_handle,0.51600
object_affordance_ambiguity,1,22,place,seen,1.02862,0.37799,-1,1.03008,0.95453,0.23420,0.02756,0.02866,0.00952,small_cup,0.46894
object_affordance_ambiguity,1,23,handoff,seen,1.05325,0.37016,1,1.01935,0.88086,0.22628,0.03183,0.00376,0.01134,small_cup,0.51952
object_affordance_ambiguity,1,24,push,seen,0.96368,0.37251,1,0.99548,1.08809,0.24369,0.00175,0.01384,0.00524,sliding_box,0.39082
object_affordance_ambiguity,1,25,pull,seen,0.90928,0.39927,1,0.98971,1.04618,0.17639,0.03411,0.03218,0.00531,sliding_box,0.43408
object_affordance_ambiguity,1,26,rotate,seen,0.94197,0.40574,-1,0.97646,1.00335,0.09095,0.01605,0.04769,0.01020,round_handle,0.44215
object_affordance_ambiguity,1,27,lift,seen,0.91440,0.37790,1,1.01780,1.08620,0.16959,0.05230,0.05093,0.00409,round_handle,0.38911
object_affordance_ambiguity,1,28,place,seen,1.01471,0.40696,-1,1.02409,1.03687,0.18994,0.01064,0.05309,0.01091,small_cup,0.44227
